,datetime,user,action,pc
26491,2018-05-13 09:56:56,usr-ory,login,pc43
26492,2018-05-13 09:57:21,usr-bsv,login,pc3
26493,2018-05-13 09:57:53,usr-ubi,login,pc30
26494,2018-05-13 09:57:54,usr-nua,login,pc51
26495,2018-05-13 09:58:52,usr-kii,login,pc50
26496,2018-05-13 10:21:12,usr-qrq,login,pc24
26497,2018-05-13 10:21:18,usr-gxz,login,pc66
26498,2018-05-13 10:59:34,usr-fxf,login,pc38
26499,2018-05-13 11:13:05,usr-dga,login,pc63
26500,2018-05-13 14:18:04,usr-vtc,logoff,pc27
26501,2018-05-13 14:19:25,usr-jit,logoff,pc2
26502,2018-05-13 14:21:32,usr-eqs,logoff,pc48
26503,2018-05-13 14:21:48,usr-jmh,logoff,pc89
26504,2018-05-13 14:28:18,usr-vko,logoff,pc97
26505,2018-05-13 14:32:28,usr-tca,logoff,pc76
26506,2018-05-13 14:40:29,usr-hha,logoff,pc9
26507,2018-05-13 14:41:42,usr-wbh,logoff,pc55
26508,2018-05-13 14:42:56,usr-bll,logoff,pc34
26509,2018-05-13 14:45:16,usr-bsv,logoff,pc3
26510,2018-05-13 14:47:09,usr-bmn,logoff,pc60
26511,2018-05-13 14:48:55,usr-qhp,logoff,pc16
26512,2018-05-13 14:53:32,usr-ezl,logoff,pc86
26513,2018-05-13 14:59:22,usr-pqk,logoff,pc49
26514,2018-05-13 15:03:34,usr-hkw,logoff,pc21
26515,2018-05-13 15:10:54,usr-ihg,logoff,pc32
26516,2018-05-13 15:26:21,usr-tiy,logoff,pc22
26517,2018-05-13 15:26:58,usr-pyb,logoff,pc84
26518,2018-05-13 15:31:21,usr-qpx,logoff,pc87
26519,2018-05-13 15:38:33,usr-qib,logoff,pc6
26520,2018-05-13 15:38:38,usr-nqs,logoff,pc68
26521,2018-05-13 15:39:35,usr-pog,logoff,pc75
26522,2018-05-13 15:39:36,usr-lvo,logoff,pc18
26523,2018-05-13 15:42:11,usr-qxc,logoff,pc61
26524,2018-05-13 15:48:17,usr-lok,logoff,pc7
26525,2018-05-13 15:54:49,usr-ylm,logoff,pc80
26526,2018-05-13 15:55:23,usr-qvr,logoff,pc11
26527,2018-05-13 15:58:27,usr-evb,logoff,pc52
26528,2018-05-13 16:21:16,usr-uhq,logoff,pc54
26529,2018-05-13 16:41:42,usr-pjl,logoff,pc85
26530,2018-05-13 16:46:16,usr-mgv,logoff,pc65
26531,2018-05-13 16:46:47,usr-qlr,logoff,pc5
26532,2018-05-13 16:47:46,usr-kxa,logoff,pc28
26533,2018-05-13 16:48:52,usr-kum,logoff,pc82
26534,2018-05-13 16:53:10,usr-lof,logoff,pc14
26535,2018-05-13 16:55:02,usr-czc,logoff,pc94
26536,2018-05-13 17:02:07,usr-vnd,logoff,pc72
26537,2018-05-13 17:03:44,usr-wli,logoff,pc58
26538,2018-05-13 17:04:54,usr-ory,logoff,pc43
26539,2018-05-13 17:05:06,usr-fxz,logoff,pc1
26540,2018-05-13 17:12:16,usr-aqd,logoff,pc70
26541,2018-05-13 17:13:44,usr-ypg,logoff,pc78
26542,2018-05-13 17:14:20,usr-ubi,logoff,pc30
26543,2018-05-13 17:15:45,usr-oci,logoff,pc56
26544,2018-05-13 17:25:41,usr-jmh,logoff,pc96
26545,2018-05-13 17:26:19,usr-ljx,logoff,pc77
26546,2018-05-13 17:26:43,usr-kii,logoff,pc50
26547,2018-05-13 17:29:35,usr-daf,logoff,pc62
26548,2018-05-13 17:30:46,usr-idd,logoff,pc81
26549,2018-05-13 17:33:37,usr-nua,logoff,pc51
26550,2018-05-13 17:35:29,usr-jkp,logoff,pc42
26551,2018-05-13 17:42:11,usr-vwc,logoff,pc91
26552,2018-05-13 17:42:36,usr-gxd,logoff,pc29
26553,2018-05-13 17:44:15,usr-ylz,logoff,pc13
26554,2018-05-13 17:45:11,usr-ali,logoff,pc37
26555,2018-05-13 17:45:53,usr-jjz,logoff,pc23
26556,2018-05-13 17:46:42,usr-wda,logoff,pc83
26557,2018-05-13 17:47:22,usr-qas,logoff,pc67
26558,2018-05-13 17:48:56,usr-hcv,logoff,pc46
26559,2018-05-13 17:53:52,usr-ams,logoff,pc39
26560,2018-05-13 17:56:28,usr-heb,logoff,pc40
26561,2018-05-13 17:56:38,usr-iqy,logoff,pc59
26562,2018-05-13 17:57:14,usr-vac,logoff,pc35
26563,2018-05-13 17:58:04,usr-eff,logoff,pc53
26564,2018-05-13 17:58:23,usr-vzu,logoff,pc95
26565,2018-05-13 18:12:29,usr-num,logoff,pc4
26566,2018-05-13 19:19:06,usr-vdy,logoff,pc31
26567,2018-05-13 19:21:37,usr-cab,logoff,pc36
26568,2018-05-13 19:45:10,usr-rxo,logoff,pc20
26569,2018-05-13 19:46:02,usr-feq,logoff,pc10
26570,2018-05-13 20:02:51,usr-gxz,logoff,pc66
26571,2018-05-13 20:21:13,usr-tsn,logoff,pc25
26572,2018-05-13 20:41:03,usr-jwl,logoff,pc71
26573,2018-05-13 20:46:05,usr-rez,logoff,pc93
26574,2018-05-13 20:47:43,usr-ooj,logoff,pc64
26575,2018-05-13 20:50:39,usr-zob,logoff,pc74
26576,2018-05-13 20:54:39,usr-htz,logoff,pc57
26577,2018-05-13 21:04:29,usr-dvz,logoff,pc69
26578,2018-05-13 21:12:55,usr-mwx,logoff,pc15
26579,2018-05-13 21:25:45,usr-biy,logoff,pc44
26580,2018-05-13 21:32:58,usr-ozn,logoff,pc12
26581,2018-05-13 21:34:12,usr-gpq,logoff,pc26
26582,2018-05-13 21:48:33,usr-fxf,logoff,pc38
26583,2018-05-13 21:57:07,usr-gyv,logoff,pc73
26584,2018-05-13 22:04:14,usr-twe,logoff,pc45
26585,2018-05-13 22:14:36,usr-tux,logoff,pc41
26586,2018-05-13 22:34:14,usr-dga,logoff,pc63
26587,2018-05-13 22:40:00,usr-sdc,logoff,pc92
26588,2018-05-13 22:56:09,usr-ols,logoff,pc19
26589,2018-05-13 23:06:13,usr-pqq,logoff,pc17
26590,2018-05-13 23:07:11,usr-dao,logoff,pc47
26591,2018-05-13 23:20:07,usr-tir,logoff,pc90
26592,2018-05-13 23:27:20,usr-znp,logoff,pc88
26593,2018-05-13 23:27:23,usr-lmw,logoff,pc79
26594,2018-05-13 23:33:57,usr-qrq,logoff,pc24
26595,2018-05-13 23:36:02,usr-nqf,logoff,pc8
26596,2018-05-13 23:42:43,usr-bnw,logoff,pc33
26597,2018-05-13 23:43:00,usr-ynd,logoff,pc99
26598,2018-05-13 23:57:44,usr-bcc,logoff,pc0
26599,2018-05-13 23:58:56,usr-jde,logoff,pc98
26600,2018-05-14 00:03:53,usr-pyb,login,pc84
26601,2018-05-14 00:22:30,usr-bnw,login,pc33
26602,2018-05-14 00:29:45,usr-dao,login,pc47
26603,2018-05-14 01:41:31,usr-cab,login,pc36
26604,2018-05-14 01:49:43,usr-num,login,pc4
26605,2018-05-14 01:51:37,usr-gyv,login,pc73
26606,2018-05-14 02:15:24,usr-pqq,login,pc17
26607,2018-05-14 02:17:15,usr-ols,login,pc19
26608,2018-05-14 03:08:38,usr-daf,login,pc62
26609,2018-05-14 03:27:51,usr-htz,login,pc57
26610,2018-05-14 03:47:17,usr-twe,login,pc45
26611,2018-05-14 04:00:08,usr-tiy,login,pc22
26612,2018-05-14 04:02:39,usr-ylm,login,pc80
26613,2018-05-14 04:03:55,usr-jwl,login,pc71
26614,2018-05-14 04:06:55,usr-biy,login,pc44
26615,2018-05-14 04:07:39,usr-lvo,login,pc18
26616,2018-05-14 04:08:58,usr-uhq,login,pc54
26617,2018-05-14 04:09:39,usr-fxf,login,pc38
26618,2018-05-14 04:10:02,usr-znp,login,pc88
26619,2018-05-14 04:33:08,usr-feq,login,pc10
26620,2018-05-14 04:34:08,usr-qlr,login,pc5
26621,2018-05-14 04:45:03,usr-zob,login,pc74
26622,2018-05-14 04:53:30,usr-tsn,login,pc25
26623,2018-05-14 05:09:09,usr-tir,login,pc90
26624,2018-05-14 05:19:24,usr-ynd,login,pc99
26625,2018-05-14 05:25:33,usr-gpq,login,pc26
26626,2018-05-14 05:32:14,usr-gxz,login,pc66
26627,2018-05-14 05:34:14,usr-qib,login,pc6
26628,2018-05-14 05:37:45,usr-rez,login,pc93
26629,2018-05-14 05:45:36,usr-pjl,login,pc85
26630,2018-05-14 05:45:48,usr-kum,login,pc82
26631,2018-05-14 05:47:23,usr-hkw,login,pc21
26632,2018-05-14 05:48:25,usr-lof,login,pc14
26633,2018-05-14 05:55:14,usr-eqs,login,pc48
26634,2018-05-14 06:09:06,usr-rxo,login,pc20
26635,2018-05-14 06:09:09,usr-vtc,login,pc27
26636,2018-05-14 06:11:21,usr-lok,login,pc7
26637,2018-05-14 06:12:46,usr-czc,login,pc94
26638,2018-05-14 06:13:25,usr-tux,login,pc41
26639,2018-05-14 06:15:33,usr-kxa,login,pc28
26640,2018-05-14 06:20:48,usr-qpx,login,pc87
26641,2018-05-14 06:30:32,usr-bcc,login,pc0
26642,2018-05-14 06:31:57,usr-pog,login,pc75
26643,2018-05-14 06:32:36,usr-ihg,login,pc32
26644,2018-05-14 06:33:57,usr-mgv,login,pc65
26645,2018-05-14 06:49:50,usr-sdc,login,pc92
26646,2018-05-14 07:42:39,usr-ozn,login,pc12
26647,2018-05-14 07:57:25,usr-jde,login,pc98
26648,2018-05-14 08:01:34,usr-hha,login,pc9
26649,2018-05-14 08:02:29,usr-bmn,login,pc60
26650,2018-05-14 08:02:40,usr-jit,login,pc2
26651,2018-05-14 08:05:13,usr-qhp,login,pc16
26652,2018-05-14 08:11:52,usr-wbh,login,pc55
26653,2018-05-14 08:13:50,usr-ooj,login,pc64
26654,2018-05-14 08:14:44,usr-nqs,login,pc68
26655,2018-05-14 08:24:01,usr-pqk,login,pc49
26656,2018-05-14 08:26:07,usr-lmw,login,pc79
26657,2018-05-14 08:31:04,usr-tca,login,pc76
26658,2018-05-14 08:37:10,usr-qvr,login,pc11
26659,2018-05-14 08:40:32,usr-bll,login,pc34
26660,2018-05-14 08:48:12,usr-qxc,login,pc61
26661,2018-05-14 08:50:49,usr-evb,login,pc52
26662,2018-05-14 09:00:52,usr-ubi,login,pc30
26663,2018-05-14 09:02:41,usr-heb,login,pc40
26664,2018-05-14 09:04:04,usr-vwc,login,pc91
26665,2018-05-14 09:04:41,usr-jmh,login,pc89
26666,2018-05-14 09:07:33,usr-jmh,login,pc96
26667,2018-05-14 09:08:01,usr-hcv,login,pc46
26668,2018-05-14 09:10:19,usr-bsv,login,pc3
26669,2018-05-14 09:17:20,usr-ljx,login,pc77
26670,2018-05-14 09:21:09,usr-qrq,login,pc24
26671,2018-05-14 09:21:47,usr-idd,login,pc81
26672,2018-05-14 09:22:14,usr-fxz,login,pc1
26673,2018-05-14 09:25:00,usr-jkp,login,pc42
26674,2018-05-14 09:25:03,usr-vzu,login,pc95
26675,2018-05-14 09:25:24,usr-ali,login,pc37
26676,2018-05-14 09:28:11,usr-vko,login,pc97
26677,2018-05-14 09:31:21,usr-kii,login,pc50
26678,2018-05-14 09:32:50,usr-qas,login,pc67
26679,2018-05-14 09:33:32,usr-nqf,login,pc8
26680,2018-05-14 09:33:56,usr-iqy,login,pc59
26681,2018-05-14 09:34:42,usr-eff,login,pc53
26682,2018-05-14 09:36:19,usr-wda,login,pc83
26683,2018-05-14 09:36:19,usr-ezl,login,pc86
26684,2018-05-14 09:37:50,usr-ylz,login,pc13
26685,2018-05-14 09:37:54,usr-ams,login,pc39
26686,2018-05-14 09:43:05,usr-wli,login,pc58
26687,2018-05-14 09:43:08,usr-jjz,login,pc23
26688,2018-05-14 09:44:46,usr-vnd,login,pc72
26689,2018-05-14 09:46:10,usr-ypg,login,pc78
26690,2018-05-14 09:47:36,usr-ory,login,pc43
26691,2018-05-14 09:47:40,usr-aqd,login,pc70
26692,2018-05-14 09:47:48,usr-oci,login,pc56
26693,2018-05-14 09:52:12,usr-vac,login,pc35
26694,2018-05-14 09:54:13,usr-gxd,login,pc29
26695,2018-05-14 09:57:53,usr-nua,login,pc51
26696,2018-05-14 12:20:42,usr-vdy,login,pc31
26697,2018-05-14 12:30:01,usr-mwx,login,pc15
26698,2018-05-14 12:33:51,usr-dvz,login,pc69
26699,2018-05-14 12:56:42,usr-dga,login,pc63
26700,2018-05-14 14:13:04,usr-evb,logoff,pc52
26701,2018-05-14 14:14:21,usr-jmh,logoff,pc89
26702,2018-05-14 14:16:52,usr-ezl,logoff,pc86
26703,2018-05-14 14:19:22,usr-bmn,logoff,pc60
26704,2018-05-14 14:21:57,usr-jit,logoff,pc2
26705,2018-05-14 14:28:14,usr-dao,logoff,pc47
26706,2018-05-14 14:32:43,usr-hha,logoff,pc9
26707,2018-05-14 14:33:17,usr-vko,logoff,pc97
26708,2018-05-14 14:35:36,usr-tca,logoff,pc76
26709,2018-05-14 14:45:56,usr-qxc,logoff,pc61
26710,2018-05-14 14:52:33,usr-ols,logoff,pc19
26711,2018-05-14 14:54:50,usr-qhp,logoff,pc16
26712,2018-05-14 14:57:30,usr-htz,logoff,pc57
26713,2018-05-14 14:57:52,usr-nqs,logoff,pc68
26714,2018-05-14 15:00:41,usr-qib,logoff,pc6
26715,2018-05-14 15:00:58,usr-bll,logoff,pc34
26716,2018-05-14 15:02:16,usr-kum,logoff,pc82
26717,2018-05-14 15:08:49,usr-ylm,logoff,pc80
26718,2018-05-14 15:10:07,usr-eqs,logoff,pc48
26719,2018-05-14 15:17:41,usr-uhq,logoff,pc54
26720,2018-05-14 15:18:53,usr-pqk,logoff,pc49
26721,2018-05-14 15:19:52,usr-mgv,logoff,pc65
26722,2018-05-14 15:28:37,usr-ihg,logoff,pc32
26723,2018-05-14 15:36:48,usr-tux,logoff,pc41
26724,2018-05-14 15:40:41,usr-czc,logoff,pc94
26725,2018-05-14 15:43:06,usr-tiy,logoff,pc22
26726,2018-05-14 15:44:15,usr-bsv,logoff,pc3
26727,2018-05-14 15:45:09,usr-pog,logoff,pc75
26728,2018-05-14 15:48:21,usr-qvr,logoff,pc11
26729,2018-05-14 15:54:59,usr-wbh,logoff,pc55
26730,2018-05-14 15:55:24,usr-lok,logoff,pc7
26731,2018-05-14 15:55:51,usr-kxa,logoff,pc28
26732,2018-05-14 16:06:13,usr-qlr,logoff,pc5
26733,2018-05-14 16:10:16,usr-lvo,logoff,pc18
26734,2018-05-14 16:21:39,usr-lof,logoff,pc14
26735,2018-05-14 16:24:40,usr-qpx,logoff,pc87
26736,2018-05-14 16:48:58,usr-bnw,logoff,pc33
26737,2018-05-14 16:57:50,usr-pjl,logoff,pc85
26738,2018-05-14 17:00:51,usr-hcv,logoff,pc46
26739,2018-05-14 17:01:46,usr-kii,logoff,pc50
26740,2018-05-14 17:05:01,usr-eff,logoff,pc53
26741,2018-05-14 17:09:59,usr-idd,logoff,pc81
26742,2018-05-14 17:10:24,usr-wda,logoff,pc83
26743,2018-05-14 17:11:08,usr-aqd,logoff,pc70
26744,2018-05-14 17:11:32,usr-vac,logoff,pc35
26745,2018-05-14 17:11:50,usr-vwc,logoff,pc91
26746,2018-05-14 17:16:01,usr-iqy,logoff,pc59
26747,2018-05-14 17:19:02,usr-ypg,logoff,pc78
26748,2018-05-14 17:20:16,usr-vzu,logoff,pc95
26749,2018-05-14 17:25:49,usr-jmh,logoff,pc96
26750,2018-05-14 17:26:00,usr-pyb,logoff,pc84
26751,2018-05-14 17:26:44,usr-ory,logoff,pc43
26752,2018-05-14 17:28:05,usr-vnd,logoff,pc72
26753,2018-05-14 17:29:17,usr-heb,logoff,pc40
26754,2018-05-14 17:31:00,usr-ams,logoff,pc39
26755,2018-05-14 17:31:35,usr-ali,logoff,pc37
26756,2018-05-14 17:31:58,usr-ubi,logoff,pc30
26757,2018-05-14 17:34:33,usr-fxz,logoff,pc1
26758,2018-05-14 17:34:55,usr-ljx,logoff,pc77
26759,2018-05-14 17:35:21,usr-wli,logoff,pc58
26760,2018-05-14 17:40:31,usr-qas,logoff,pc67
26761,2018-05-14 17:40:45,usr-jkp,logoff,pc42
26762,2018-05-14 17:44:01,usr-hkw,logoff,pc21
26763,2018-05-14 17:45:15,usr-oci,logoff,pc56
26764,2018-05-14 17:45:58,usr-ylz,logoff,pc13
26765,2018-05-14 17:50:19,usr-jjz,logoff,pc23
26766,2018-05-14 17:58:57,usr-nua,logoff,pc51
26767,2018-05-14 17:59:07,usr-gxd,logoff,pc29
26768,2018-05-14 18:01:54,usr-bcc,logoff,pc0
26769,2018-05-14 18:58:06,usr-sdc,logoff,pc92
26770,2018-05-14 19:01:36,usr-rez,logoff,pc93
26771,2018-05-14 19:03:36,usr-znp,logoff,pc88
26772,2018-05-14 19:07:11,usr-num,logoff,pc4
26773,2018-05-14 19:08:24,usr-tsn,logoff,pc25
26774,2018-05-14 19:16:00,usr-biy,logoff,pc44
26775,2018-05-14 19:21:59,usr-zob,logoff,pc74
26776,2018-05-14 19:22:54,usr-gxz,logoff,pc66
26777,2018-05-14 19:36:07,usr-lmw,logoff,pc79
26778,2018-05-14 19:45:36,usr-nqf,logoff,pc8
26779,2018-05-14 19:51:35,usr-jwl,logoff,pc71
26780,2018-05-14 20:05:24,usr-gyv,logoff,pc73
26781,2018-05-14 20:09:23,usr-dvz,logoff,pc69
26782,2018-05-14 20:58:36,usr-ynd,logoff,pc99
26783,2018-05-14 21:16:34,usr-tir,logoff,pc90
26784,2018-05-14 21:16:46,usr-vdy,logoff,pc31
26785,2018-05-14 21:38:06,usr-ozn,logoff,pc12
26786,2018-05-14 22:01:38,usr-pqq,logoff,pc17
26787,2018-05-14 22:19:50,usr-fxf,logoff,pc38
26788,2018-05-14 22:21:02,usr-vtc,logoff,pc27
26789,2018-05-14 22:29:47,usr-dga,logoff,pc63
26790,2018-05-14 22:35:51,usr-daf,logoff,pc62
26791,2018-05-14 22:43:15,usr-cab,logoff,pc36
26792,2018-05-14 23:00:30,usr-feq,logoff,pc10
26793,2018-05-14 23:03:03,usr-gpq,logoff,pc26
26794,2018-05-14 23:10:11,usr-ooj,logoff,pc64
26795,2018-05-14 23:12:00,usr-jde,logoff,pc98
26796,2018-05-14 23:13:21,usr-mwx,logoff,pc15
26797,2018-05-14 23:21:16,usr-qrq,logoff,pc24
26798,2018-05-14 23:25:55,usr-twe,logoff,pc45
26799,2018-05-14 23:36:42,usr-rxo,logoff,pc20
26800,2018-05-15 00:10:17,usr-gyv,login,pc73
26801,2018-05-15 00:31:10,usr-cab,login,pc36
26802,2018-05-15 00:42:41,usr-ols,login,pc19
26803,2018-05-15 00:57:52,usr-vtc,login,pc27
26804,2018-05-15 01:43:32,usr-vdy,login,pc31
26805,2018-05-15 02:47:31,usr-rxo,login,pc20
26806,2018-05-15 03:14:39,usr-eqs,login,pc48
26807,2018-05-15 03:21:44,usr-tux,login,pc41
26808,2018-05-15 03:25:54,usr-htz,login,pc57
26809,2018-05-15 03:30:29,usr-ozn,login,pc12
26810,2018-05-15 03:33:44,usr-dao,login,pc47
26811,2018-05-15 03:49:18,usr-bnw,login,pc33
26812,2018-05-15 04:07:17,usr-gxz,login,pc66
26813,2018-05-15 04:13:51,usr-lok,login,pc7
26814,2018-05-15 04:16:42,usr-mgv,login,pc65
26815,2018-05-15 04:18:13,usr-kxa,login,pc28
26816,2018-05-15 04:26:19,usr-qib,login,pc6
26817,2018-05-15 04:34:33,usr-ynd,login,pc99
26818,2018-05-15 04:38:47,usr-pjl,login,pc85
26819,2018-05-15 04:41:54,usr-num,login,pc4
26820,2018-05-15 04:46:16,usr-rez,login,pc93
26821,2018-05-15 04:47:04,usr-nqf,login,pc8
26822,2018-05-15 04:47:18,usr-czc,login,pc94
26823,2018-05-15 04:50:00,usr-jwl,login,pc71
26824,2018-05-15 05:00:26,usr-bcc,login,pc0
26825,2018-05-15 05:07:09,usr-sdc,login,pc92
26826,2018-05-15 05:09:45,usr-pog,login,pc75
26827,2018-05-15 05:13:36,usr-qpx,login,pc87
26828,2018-05-15 05:31:07,usr-tsn,login,pc25
26829,2018-05-15 05:33:14,usr-kum,login,pc82
26830,2018-05-15 05:36:56,usr-ylm,login,pc80
26831,2018-05-15 05:41:47,usr-fxf,login,pc38
26832,2018-05-15 05:46:53,usr-uhq,login,pc54
26833,2018-05-15 05:47:38,usr-lof,login,pc14
26834,2018-05-15 05:53:17,usr-daf,login,pc62
26835,2018-05-15 05:55:48,usr-gpq,login,pc26
26836,2018-05-15 05:56:17,usr-tir,login,pc90
26837,2018-05-15 05:57:29,usr-biy,login,pc44
26838,2018-05-15 06:05:32,usr-pyb,login,pc84
26839,2018-05-15 06:10:31,usr-dvz,login,pc69
26840,2018-05-15 06:13:00,usr-qlr,login,pc5
26841,2018-05-15 06:15:58,usr-ihg,login,pc32
26842,2018-05-15 06:26:49,usr-znp,login,pc88
26843,2018-05-15 06:29:53,usr-jde,login,pc98
26844,2018-05-15 06:38:07,usr-hkw,login,pc21
26845,2018-05-15 06:53:05,usr-lvo,login,pc18
26846,2018-05-15 06:54:28,usr-tiy,login,pc22
26847,2018-05-15 06:58:30,usr-zob,login,pc74
26848,2018-05-15 07:50:51,usr-pqq,login,pc17
26849,2018-05-15 07:53:18,usr-ooj,login,pc64
26850,2018-05-15 08:02:34,usr-bsv,login,pc3
26851,2018-05-15 08:07:47,usr-vko,login,pc97
26852,2018-05-15 08:18:14,usr-qvr,login,pc11
26853,2018-05-15 08:30:50,usr-qhp,login,pc16
26854,2018-05-15 08:37:00,usr-bll,login,pc34
26855,2018-05-15 08:40:34,usr-twe,login,pc45
26856,2018-05-15 08:43:45,usr-jit,login,pc2
26857,2018-05-15 09:01:26,usr-pqk,login,pc49
26858,2018-05-15 09:02:50,usr-ljx,login,pc77
26859,2018-05-15 09:03:06,usr-ylz,login,pc13
26860,2018-05-15 09:06:04,usr-wli,login,pc58
26861,2018-05-15 09:06:57,usr-bmn,login,pc60
26862,2018-05-15 09:07:09,usr-jmh,login,pc96
26863,2018-05-15 09:10:47,usr-jmh,login,pc89
26864,2018-05-15 09:13:01,usr-heb,login,pc40
26865,2018-05-15 09:13:29,usr-aqd,login,pc70
26866,2018-05-15 09:15:48,usr-vwc,login,pc91
26867,2018-05-15 09:16:16,usr-gxd,login,pc29
26868,2018-05-15 09:17:40,usr-vnd,login,pc72
26869,2018-05-15 09:17:44,usr-ory,login,pc43
26870,2018-05-15 09:19:25,usr-tca,login,pc76
26871,2018-05-15 09:21:09,usr-evb,login,pc52
26872,2018-05-15 09:21:25,usr-ezl,login,pc86
26873,2018-05-15 09:24:45,usr-eff,login,pc53
26874,2018-05-15 09:25:58,usr-ubi,login,pc30
26875,2018-05-15 09:26:58,usr-vac,login,pc35
26876,2018-05-15 09:31:06,usr-oci,login,pc56
26877,2018-05-15 09:34:23,usr-hha,login,pc9
26878,2018-05-15 09:34:37,usr-iqy,login,pc59
26879,2018-05-15 09:36:53,usr-fxz,login,pc1
26880,2018-05-15 09:37:21,usr-wbh,login,pc55
26881,2018-05-15 09:38:39,usr-ali,login,pc37
26882,2018-05-15 09:40:20,usr-jjz,login,pc23
26883,2018-05-15 09:44:26,usr-nua,login,pc51
26884,2018-05-15 09:49:04,usr-qas,login,pc67
26885,2018-05-15 09:49:24,usr-vzu,login,pc95
26886,2018-05-15 09:49:40,usr-jkp,login,pc42
26887,2018-05-15 09:49:47,usr-ypg,login,pc78
26888,2018-05-15 09:49:58,usr-hcv,login,pc46
26889,2018-05-15 09:51:30,usr-kii,login,pc50
26890,2018-05-15 09:52:26,usr-nqs,login,pc68
26891,2018-05-15 09:55:52,usr-idd,login,pc81
26892,2018-05-15 09:56:12,usr-ams,login,pc39
26893,2018-05-15 09:58:40,usr-qxc,login,pc61
26894,2018-05-15 09:59:00,usr-wda,login,pc83
26895,2018-05-15 10:30:05,usr-lmw,login,pc79
26896,2018-05-15 11:00:43,usr-qrq,login,pc24
26897,2018-05-15 11:02:09,usr-feq,login,pc10
26898,2018-05-15 12:16:36,usr-dga,login,pc63
26899,2018-05-15 12:28:23,usr-mwx,login,pc15
26900,2018-05-15 14:02:58,usr-bsv,logoff,pc3
26901,2018-05-15 14:10:28,usr-vko,logoff,pc97
26902,2018-05-15 14:16:52,usr-ezl,logoff,pc86
26903,2018-05-15 14:29:12,usr-jmh,logoff,pc89
26904,2018-05-15 14:35:24,usr-qvr,logoff,pc11
26905,2018-05-15 14:41:36,usr-dao,logoff,pc47
26906,2018-05-15 14:45:59,usr-pqk,logoff,pc49
26907,2018-05-15 14:48:57,usr-pyb,logoff,pc84
26908,2018-05-15 14:49:30,usr-wbh,logoff,pc55
26909,2018-05-15 15:09:21,usr-uhq,logoff,pc54
26910,2018-05-15 15:11:16,usr-lof,logoff,pc14
26911,2018-05-15 15:23:48,usr-ylm,logoff,pc80
26912,2018-05-15 15:24:34,usr-nqs,logoff,pc68
26913,2018-05-15 15:25:09,usr-jit,logoff,pc2
26914,2018-05-15 15:25:47,usr-lvo,logoff,pc18
26915,2018-05-15 15:31:25,usr-mgv,logoff,pc65
26916,2018-05-15 15:33:22,usr-pqq,logoff,pc17
26917,2018-05-15 15:35:45,usr-bmn,logoff,pc60
26918,2018-05-15 15:37:12,usr-qib,logoff,pc6
26919,2018-05-15 15:40:09,usr-tca,logoff,pc76
26920,2018-05-15 15:48:04,usr-qxc,logoff,pc61
26921,2018-05-15 15:48:19,usr-bll,logoff,pc34
26922,2018-05-15 15:55:45,usr-pog,logoff,pc75
26923,2018-05-15 15:55:59,usr-hha,logoff,pc9
26924,2018-05-15 15:56:24,usr-evb,logoff,pc52
26925,2018-05-15 15:56:26,usr-qlr,logoff,pc5
26926,2018-05-15 15:58:40,usr-qhp,logoff,pc16
26927,2018-05-15 16:11:09,usr-czc,logoff,pc94
26928,2018-05-15 16:15:57,usr-pjl,logoff,pc85
26929,2018-05-15 16:18:03,usr-kum,logoff,pc82
26930,2018-05-15 16:21:14,usr-tiy,logoff,pc22
26931,2018-05-15 16:28:58,usr-vtc,logoff,pc27
26932,2018-05-15 16:31:02,usr-lok,logoff,pc7
26933,2018-05-15 16:34:10,usr-znp,logoff,pc88
26934,2018-05-15 16:42:10,usr-kxa,logoff,pc28
26935,2018-05-15 16:44:43,usr-ihg,logoff,pc32
26936,2018-05-15 16:45:40,usr-ols,logoff,pc19
26937,2018-05-15 16:55:46,usr-qpx,logoff,pc87
26938,2018-05-15 17:00:29,usr-hcv,logoff,pc46
26939,2018-05-15 17:01:11,usr-gyv,logoff,pc73
26940,2018-05-15 17:01:52,usr-jkp,logoff,pc42
26941,2018-05-15 17:03:51,usr-ams,logoff,pc39
26942,2018-05-15 17:03:51,usr-idd,logoff,pc81
26943,2018-05-15 17:05:30,usr-ory,logoff,pc43
26944,2018-05-15 17:08:24,usr-wda,logoff,pc83
26945,2018-05-15 17:08:26,usr-vac,logoff,pc35
26946,2018-05-15 17:10:45,usr-ubi,logoff,pc30
26947,2018-05-15 17:10:59,usr-ljx,logoff,pc77
26948,2018-05-15 17:12:38,usr-ylz,logoff,pc13
26949,2018-05-15 17:13:04,usr-iqy,logoff,pc59
26950,2018-05-15 17:20:50,usr-fxz,logoff,pc1
26951,2018-05-15 17:25:02,usr-heb,logoff,pc40
26952,2018-05-15 17:26:59,usr-jmh,logoff,pc96
26953,2018-05-15 17:29:26,usr-kii,logoff,pc50
26954,2018-05-15 17:30:05,usr-vwc,logoff,pc91
26955,2018-05-15 17:31:57,usr-gxd,logoff,pc29
26956,2018-05-15 17:34:48,usr-eff,logoff,pc53
26957,2018-05-15 17:35:41,usr-qas,logoff,pc67
26958,2018-05-15 17:36:38,usr-wli,logoff,pc58
26959,2018-05-15 17:37:43,usr-ypg,logoff,pc78
26960,2018-05-15 17:38:56,usr-vzu,logoff,pc95
26961,2018-05-15 17:43:21,usr-vnd,logoff,pc72
